Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Source_Website
62.5,741.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,True,2,99acres
62.5,741.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,True,2,99acres
62.5,741.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,True,2,99acres
62.0,1665.0,3.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
62.0,680.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,2,MagicBricks
62.0,737.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
62.0,737.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
62.0,756.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
62.0,1440.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
62.0,1050.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
62.0,1665.0,3.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
62.0,808.0,3.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,1,MagicBricks
62.0,1285.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
62.0,900.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
62.0,2100.0,3.0,Apartment,Furnished,Gokuldham,Tier 2,Owner,False,2,MagicBricks
62.0,1273.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
62.0,1260.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
62.0,1470.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
62.0,900.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
62.0,700.0,4.0,Apartment,Furnished,Saraspur,Tier 2,Owner,False,0,MagicBricks
62.0,765.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
62.0,1100.0,2.0,Apartment,Semi-Furnished,Navrangpura,Tier 1,Owner,False,0,MagicBricks
62.0,864.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
62.0,808.0,3.0,Apartment,Furnished,Sanathal,Tier 3,Owner,False,1,MagicBricks
62.0,864.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
61.6,704.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,MagicBricks
61.6,704.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,MagicBricks
61.0,650.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
61.0,3300.0,2.0,Apartment,Semi-Furnished,Bapunagar,Tier 2,Owner,False,2,MagicBricks
61.0,1118.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
61.0,1250.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
61.0,900.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,0,MagicBricks
61.0,650.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
61.0,1210.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
61.0,1250.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
61.0,1118.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
60.4,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
60.4,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
60.0,863.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
60.0,863.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
60.0,625.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
60.0,680.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
60.0,638.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
60.0,1098.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,1440.0,3.0,Apartment,Furnished,Narol,Tier 2,Owner,False,1,MagicBricks
60.0,1005.0,2.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
60.0,975.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
60.0,650.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Unknown,False,2,99acres
60.0,650.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Unknown,False,2,99acres
60.0,700.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
60.0,650.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,2,99acres
60.0,650.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Owner,False,2,99acres
60.0,844.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
60.0,631.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Dealer,False,0,MagicBricks
60.0,1170.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
60.0,869.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,4,MagicBricks
60.0,936.0,3.0,Apartment,Semi-Furnished,Jivrajpark,Tier 2,Owner,False,2,MagicBricks
60.0,1170.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
60.0,800.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,1305.0,3.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,660.0,2.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,2,MagicBricks
60.0,737.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
60.0,675.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
60.0,869.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,4,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
60.0,1500.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,0,MagicBricks
60.0,810.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
60.0,700.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,3,MagicBricks
60.0,844.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
60.0,1340.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
60.0,975.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
60.0,1134.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Owner,False,0,MagicBricks
60.0,600.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
60.0,742.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,2,MagicBricks
60.0,810.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,MagicBricks
60.0,800.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,862.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
60.0,1195.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
60.0,900.0,5.0,Apartment,Furnished,Khadia,Tier 3,Owner,False,0,MagicBricks
60.0,742.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,2,MagicBricks
60.0,631.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Dealer,False,0,MagicBricks
60.0,1005.0,2.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
60.0,825.0,5.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,1,MagicBricks
60.0,1165.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,4,MagicBricks
60.0,1170.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
60.0,800.0,2.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,MagicBricks
60.0,1400.0,5.0,Apartment,Semi-Furnished,Unknown,Tier 3,Owner,False,0,MagicBricks
60.0,790.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
60.0,1340.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
60.0,810.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
60.0,1215.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
60.0,1098.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,1224.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
60.0,1305.0,3.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
60.0,1340.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
60.0,625.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
60.0,810.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,MagicBricks
60.0,1440.0,3.0,Apartment,Furnished,Narol,Tier 2,Owner,False,1,MagicBricks
60.0,650.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,0,99acres
60.0,650.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,0,99acres
60.0,650.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,1,99acres
60.0,1210.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
60.0,684.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,3,MagicBricks
60.0,650.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,2,MagicBricks
60.0,1215.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
60.0,700.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
60.0,1134.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Owner,False,0,MagicBricks
60.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Unknown,False,0,99acres
60.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Unknown,False,0,99acres
60.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,99acres
60.0,1000.0,3.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
60.0,860.0,2.0,Apartment,Semi-Furnished,Gurukul,Tier 2,Owner,False,2,MagicBricks
59.0,675.0,2.0,Apartment,Furnished,Sola,Tier 2,Owner,False,2,MagicBricks
59.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
59.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
59.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
59.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
59.0,646.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
59.0,625.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
59.0,742.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
58.9,695.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
58.9,695.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
58.6,599.0,2.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,3,MagicBricks
58.6,599.0,2.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,3,MagicBricks
58.5,1500.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
58.0,650.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
58.0,687.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,3,MagicBricks
58.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
58.0,741.0,2.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Unknown,False,0,99acres
58.0,460.0,1.0,Apartment,Semi-Furnished,Nirnay Nagar,Tier 3,Owner,False,0,MagicBricks
58.0,576.0,2.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,5,MagicBricks
58.0,950.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
58.0,741.0,2.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Unknown,False,0,99acres
58.0,684.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
58.0,1372.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
58.0,741.0,2.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Owner,False,0,99acres
58.0,1210.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
58.0,900.0,2.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,MagicBricks
58.0,1050.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
58.0,1485.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
58.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
58.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
58.0,611.0,2.0,Apartment,Furnished,Shyamal,Tier 2,Owner,False,2,MagicBricks
58.0,460.0,1.0,Apartment,Semi-Furnished,Nirnay Nagar,Tier 3,Owner,False,0,MagicBricks
58.0,780.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
58.0,1290.0,2.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Unknown,False,0,99acres
58.0,916.0,2.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,1,MagicBricks
58.0,1290.0,2.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Unknown,False,0,99acres
58.0,1249.0,3.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,0,MagicBricks
58.0,239.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
58.0,239.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
58.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
58.0,880.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,4,MagicBricks
58.0,900.0,2.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,0,MagicBricks
58.0,1290.0,2.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Owner,False,0,99acres
58.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
58.0,1558.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,2,MagicBricks
58.0,916.0,2.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,1,MagicBricks
58.0,687.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,3,MagicBricks
58.0,880.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
57.8,1400.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
57.5,836.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,1,MagicBricks
57.5,1097.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
57.5,1085.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
57.5,623.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,True,0,MagicBricks
57.5,1085.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
57.5,623.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,True,0,MagicBricks
57.1,748.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,5,MagicBricks
57.1,748.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,5,MagicBricks
57.0,780.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,MagicBricks
57.0,1470.0,3.0,Apartment,Unfurnished,Sanathal,Tier 3,Owner,False,1,99acres
57.0,675.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
57.0,1039.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
57.0,825.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,3,MagicBricks
57.0,1143.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,3,MagicBricks
57.0,648.0,3.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,2,MagicBricks
57.0,1039.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
57.0,999.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
57.0,1305.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
57.0,1470.0,3.0,Apartment,Unfurnished,Sanathal,Tier 3,Unknown,False,1,99acres
57.0,700.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
57.0,700.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
57.0,675.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
57.0,1470.0,3.0,Apartment,Unfurnished,Sanathal,Tier 3,Unknown,False,1,99acres
57.0,1080.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
57.0,999.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
57.0,1143.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,3,MagicBricks
56.5,1200.0,3.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,3,MagicBricks
56.5,750.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
56.0,982.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
56.0,770.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
56.0,1242.0,2.0,Apartment,Furnished,Nikol,Tier 2,Unknown,False,1,99acres
56.0,630.0,3.0,Apartment,Semi-Furnished,Nirnay Nagar,Tier 3,Owner,False,0,MagicBricks
56.0,1233.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
56.0,1440.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
56.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
56.0,1242.0,2.0,Apartment,Furnished,Nikol,Tier 2,Unknown,False,1,99acres
56.0,665.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
56.0,900.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
56.0,1267.0,3.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
56.0,710.0,2.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
56.0,588.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
56.0,710.0,2.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
56.0,750.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,0,MagicBricks
56.0,665.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
56.0,1540.0,3.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,2,MagicBricks
56.0,982.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
56.0,1233.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
56.0,1242.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,99acres
55.1,900.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
55.0,927.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
55.0,591.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
55.0,725.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
55.0,850.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
55.0,810.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
55.0,600.0,3.0,Apartment,Furnished,Bapunagar,Tier 2,Owner,False,1,MagicBricks
55.0,756.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,4,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
55.0,680.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
55.0,1052.0,2.0,Apartment,Furnished,Kathwada,Tier 3,Owner,False,0,MagicBricks
55.0,550.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
55.0,1350.0,2.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,0,MagicBricks
55.0,1296.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
55.0,1440.0,3.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
55.0,612.0,4.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
55.0,1161.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
55.0,1305.0,2.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
55.0,591.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
55.0,1000.0,2.0,Apartment,Semi-Furnished,Sola,Tier 2,Owner,False,0,MagicBricks
55.0,1249.0,3.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,1,MagicBricks
55.0,1152.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,True,0,99acres
55.0,625.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
55.0,1179.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
55.0,702.0,2.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,1,MagicBricks
55.0,625.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
55.0,1305.0,2.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
55.0,1180.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
55.0,963.0,2.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,MagicBricks
55.0,550.0,2.0,Apartment,Semi-Furnished,Jivrajpark,Tier 2,Owner,False,2,MagicBricks
55.0,1060.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
55.0,1150.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
55.0,1350.0,2.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,0,MagicBricks
55.0,1998.0,3.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Unknown,False,0,99acres
55.0,1998.0,3.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Unknown,False,0,99acres
55.0,1161.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
55.0,1305.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
55.0,1260.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,3,MagicBricks
55.0,1998.0,3.0,Apartment,Unfurnished,S P Ring Road,Tier 2,Dealer,False,0,99acres
55.0,1242.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
55.0,850.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
55.0,1134.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
55.0,1180.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,1,MagicBricks
55.0,1152.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Builder,False,0,99acres
55.0,1152.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Dealer,False,0,99acres
55.0,1152.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
55.0,1152.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
55.0,1000.0,2.0,Apartment,Semi-Furnished,Sola,Tier 2,Owner,False,0,MagicBricks
55.0,700.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
55.0,1296.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
55.0,591.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,1,MagicBricks
55.0,1152.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,True,0,99acres
55.0,500.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,1,MagicBricks
55.0,623.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,3,MagicBricks
55.0,1305.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
55.0,1152.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,True,0,99acres
55.0,1235.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
55.0,950.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,0,MagicBricks
55.0,2050.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,2,MagicBricks
55.0,927.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
