Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Source_Website
90.0,1000.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
162.0,1411.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,MagicBricks
98.0,1577.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
16.8,675.0,1.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
130.0,882.0,5.0,Apartment,Semi-Furnished,Jashoda Nagar,Tier 3,Owner,False,MagicBricks
32.0,765.0,1.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,MagicBricks
81.0,1203.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
85.0,2500.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
71.0,700.0,2.0,Apartment,Furnished,Kali,Tier 3,Owner,False,MagicBricks
35.5,1208.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
67.0,1125.0,2.0,Apartment,Furnished,Bhat,Tier 3,Owner,False,MagicBricks
21.0,650.0,1.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,MagicBricks
78.0,776.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
26.0,516.0,1.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
65.0,1200.0,3.0,Apartment,Furnished,Sabarmati,Tier 2,Owner,False,MagicBricks
267.0,3845.0,4.0,Apartment,Furnished,Bopal,Tier 1,Unknown,False,MagicBricks
60.0,810.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
98.0,782.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,False,99acres
21.5,500.0,1.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
102.0,945.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,MagicBricks
51.0,1062.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
53.0,1100.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
300.0,3303.0,4.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
28.0,900.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
225.0,1650.0,4.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,MagicBricks
300.0,3538.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
70.0,800.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
70.0,1500.0,4.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,MagicBricks
62.0,1665.0,3.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,MagicBricks
140.0,1100.0,3.0,Apartment,Furnished,Ramdev Nagar,Tier 3,Owner,False,MagicBricks
135.0,2475.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,MagicBricks
60.0,1210.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
44.5,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
180.0,1350.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
85.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
60.0,1071.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
45.4,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
27.0,756.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
165.0,1910.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Dealer,False,MagicBricks
75.7,856.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
101.0,900.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
21.0,612.0,1.0,Apartment,Semi-Furnished,Changodar,Tier 2,Owner,False,MagicBricks
135.0,1300.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,MagicBricks
32.5,480.0,1.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,MagicBricks
57.0,750.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
220.00000000000003,2125.0,4.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,True,MagicBricks
62.5,741.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,True,99acres
70.0,1584.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
50.0,970.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
56.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
130.0,1163.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
28.0,730.0,1.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,MagicBricks
50.0,972.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
159.0,2174.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Dealer,False,MagicBricks
55.0,1242.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
59.51,1458.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,True,99acres
275.0,5350.0,4.0,Apartment,Unfurnished,Shela,Tier 2,Owner,False,99acres
67.0,945.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
49.0,920.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,MagicBricks
75.0,964.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,MagicBricks
20.0,900.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
127.0,211.0,1.0,Apartment,Furnished,Paldi,Tier 1,Owner,True,99acres
57.0,980.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
253.0,1745.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,True,MagicBricks
85.0,890.0,3.0,Apartment,Semi-Furnished,Usmanpura,Tier 3,Owner,False,MagicBricks
135.0,1915.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
40.0,900.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
50.0,1350.0,2.0,Apartment,Unfurnished,Bavla,Tier 2,Owner,False,MagicBricks
250.0,2700.0,5.0,Apartment,Furnished,Gulbai Tekra,Tier 1,Owner,False,MagicBricks
210.0,1885.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
115.0,1500.0,4.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
180.0,2100.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,MagicBricks
289.0,1916.0,4.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,True,MagicBricks
250.0,3170.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
107.0,1285.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
32.0,649.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
70.0,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
59.51,1458.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Owner,True,99acres
60.0,650.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,99acres
60.0,555.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
22.0,657.0,1.0,Apartment,Semi-Furnished,Odhav,Tier 2,Owner,False,MagicBricks
85.0,235.0,4.0,Apartment,Semi-Furnished,Odhav,Tier 2,Owner,False,MagicBricks
62.0,967.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
58.0,630.0,2.0,Apartment,Semi-Furnished,Usmanpura,Tier 3,Owner,False,MagicBricks
105.0,1800.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
65.0,1536.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
34.9,1044.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
130.0,1163.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
427.0,5900.0,4.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,MagicBricks
40.5,650.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
125.0,2009.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
62.2,787.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
78.0,1755.0,3.0,Apartment,Furnished,Bopal,Tier 1,Builder,True,MagicBricks
26.0,990.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,MagicBricks
67.0,945.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
55.0,1249.0,3.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
85.0,1080.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
24.0,1035.0,2.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
62.6,1150.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,MagicBricks
48.0,850.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
127.0,211.0,1.0,Apartment,Furnished,Paldi,Tier 1,Owner,True,99acres
125.0,1500.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,MagicBricks
80.0,1650.0,3.0,Apartment,Semi-Furnished,Gulbai Tekra,Tier 1,Owner,False,MagicBricks
200.0,2700.0,4.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
130.0,2110.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
70.0,1305.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
69.5,960.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,MagicBricks
120.0,1500.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
78.0,639.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
58.0,916.0,2.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,MagicBricks
96.0,1050.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
77.5,731.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
72.0,860.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
72.0,2250.0,5.0,Apartment,Furnished,Khanpur,Tier 3,Owner,False,MagicBricks
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Owner,False,99acres
68.0,1200.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
46.5,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
67.0,1314.0,2.0,Apartment,Furnished,Tragad,Tier 2,Unknown,False,99acres
61.9,867.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
75.0,979.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
21.0,1040.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
19.3,536.0,2.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
62.0,906.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
90.0,1222.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
110.0,980.0,3.0,Apartment,Furnished,Mahadev Nagar,Tier 3,Owner,False,MagicBricks
65.0,1600.0,4.0,Apartment,Semi-Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
55.0,591.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
84.0,840.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
90.0,1250.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
150.0,3330.0,2.0,Apartment,Furnished,Dholka,Tier 2,Owner,False,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
25.0,468.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
58.0,900.0,2.0,Apartment,Semi-Furnished,Shyamal,Tier 2,Owner,False,MagicBricks
51.0,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
300.0,3000.0,4.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
92.0,950.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
145.0,2718.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
105.0,2052.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,False,MagicBricks
68.1,859.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
53.0,650.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
90.0,895.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
250.0,1750.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
180.0,1787.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Dealer,True,MagicBricks
104.0,1260.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,True,MagicBricks
180.0,700.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,MagicBricks
25.0,390.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
91.5,1469.0,3.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
68.0,595.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
98.0,1872.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
65.0,1242.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
52.0,1000.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,MagicBricks
42.0,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
110.0,1435.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
58.0,650.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
154.0,1944.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
111.0,923.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
55.0,1150.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
250.0,3000.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
40.0,693.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
45.0,1100.0,2.0,Apartment,Semi-Furnished,Manipur,Tier 3,Owner,False,MagicBricks
33.0,360.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
57.0,980.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
185.0,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
28.0,1134.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
175.0,2750.0,4.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
60.0,863.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
180.0,2623.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
67.0,1167.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
85.0,1150.0,3.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,MagicBricks
68.0,810.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
47.0,1000.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
85.0,1730.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
75.0,1242.0,2.0,Apartment,Semi-Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
312.0,3695.0,4.0,Apartment,Furnished,Satellite,Tier 1,Owner,True,MagicBricks
45.0,1044.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
84.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
155.0,1226.0,4.0,Apartment,Furnished,Lambha,Tier 3,Owner,False,MagicBricks
185.0,2093.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Unknown,False,99acres
115.0,1350.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
35.0,774.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
110.0,1845.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
89.5,1025.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
102.0,945.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,MagicBricks
195.0,3060.0,5.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,99acres
27.0,432.0,2.0,Apartment,Furnished,Changodar,Tier 2,Owner,False,MagicBricks
93.0,850.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
78.6,1750.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,True,MagicBricks
165.0,2158.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
110.0,1225.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
30.0,1035.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
95.0,1103.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,MagicBricks
49.7,1275.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,True,MagicBricks
250.0,2529.0,4.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,True,99acres
266.0,2063.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,MagicBricks
65.0,650.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
125.0,1530.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
68.0,1150.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,MagicBricks
85.0,1530.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
92.0,1330.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
65.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
50.0,1044.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
35.0,467.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
362.0,2237.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,MagicBricks
115.0,1246.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,MagicBricks
70.0,1300.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
73.0,1330.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
42.0,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
75.0,1250.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,MagicBricks
46.0,900.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,MagicBricks
225.0,1421.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
45.0,1161.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,MagicBricks
26.0,516.0,1.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
136.0,1935.0,4.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
18.0,484.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,MagicBricks
78.0,1765.0,3.0,Apartment,Unfurnished,Shela,Tier 2,Owner,False,99acres
38.0,520.0,1.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
45.0,870.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
130.0,980.0,4.0,Apartment,Furnished,Jashoda Nagar,Tier 3,Owner,False,MagicBricks
67.0,1314.0,2.0,Apartment,Furnished,Tragad,Tier 2,Unknown,False,99acres
79.6,973.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
52.0,486.0,1.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,MagicBricks
146.0,1899.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Unknown,True,MagicBricks
251.0,1750.0,3.0,Apartment,Furnished,Ellis Bridge,Tier 1,Owner,False,MagicBricks
56.0,1540.0,3.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
95.0,750.0,2.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
89.0,1260.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,MagicBricks
160.0,1305.0,1.0,Independent House,Unfurnished,Nikol,Tier 2,Unknown,False,99acres
118.0,1170.0,3.0,Apartment,Semi-Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
32.0,900.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,MagicBricks
379.0,5241.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,True,MagicBricks
165.0,2960.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
84.0,945.0,3.0,Apartment,Furnished,Vasna,Tier 2,Dealer,False,MagicBricks
30.0,484.0,1.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,MagicBricks
98.0,1577.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
81.7,765.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
18.5,639.0,1.0,Apartment,Furnished,Changodar,Tier 2,Owner,False,MagicBricks
67.0,1314.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,99acres
24.0,654.0,1.0,Apartment,Semi-Furnished,Khamasa,Tier 3,Owner,False,MagicBricks
115.0,1250.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,MagicBricks
60.0,975.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
288.0,3850.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
42.0,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Unknown,False,99acres
68.4,1807.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,MagicBricks
195.0,700.0,6.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
80.0,850.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
163.0,1826.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
40.0,693.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
62.0,680.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
87.0,1404.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,MagicBricks
85.0,1895.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
78.0,1850.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
105.0,1354.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
